instance,epsilon_range,n_machines,n_jobs,epsilon,branching_rule,node_selection,profiling_mode,rounding_rule,lower_bound,best_solution,nodes_to_best_solution,nodes_explored,runtime,opt_gap,terminate,best_bound,depth,number_of_nodes_for_optimality,optimal_solution
Uniform1-5000_Seed1_J20_M10,"[0.030127, 0.990048]",10,20,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5727,26,26,0.009884119033813477,0.15961236249345212,True,4812.9,10,-1,4812.9
Uniform1-5000_Seed1_J20_M10,"[0.030127, 0.990048]",10,20,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6192,7,12,0.005015850067138672,0.2227228682170543,True,5660.0,10,-1,4812.9
Uniform1-5000_Seed2_J20_M10,"[0.021704, 0.866251]",10,20,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6503,8,8,0.002998828887939453,0.11436260187605718,True,5759.3,6,-1,5759.3
Uniform1-5000_Seed2_J20_M10,"[0.021704, 0.866251]",10,20,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6876,7,7,0.0030002593994140625,0.16240546829552063,True,5759.3,5,-1,5759.3
Uniform1-5000_Seed3_J20_M10,"[0.158241, 0.949043]",10,20,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5918,8,8,0.0029981136322021484,0.15640419060493416,True,4992.4,6,-1,4992.4
Uniform1-5000_Seed3_J20_M10,"[0.158241, 0.949043]",10,20,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6085,7,12,0.0045125484466552734,0.17955628594905512,True,5240.0,10,-1,4992.4
Uniform1-5000_Seed4_J20_M10,"[0.012695, 1.000000]",10,20,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5118,4,4,0.0019965171813964844,0.23657678780773744,True,4490.0,2,-1,3907.2
Uniform1-5000_Seed4_J20_M10,"[0.012695, 1.000000]",10,20,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5118,4,4,0.0025110244750976562,0.23657678780773744,True,4490.0,2,-1,3907.2
Uniform1-5000_Seed5_J20_M10,"[0.040653, 0.848775]",10,20,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5859,48,48,0.03761577606201172,0.1351254480286738,True,5067.3,10,-1,5067.3
Uniform1-5000_Seed5_J20_M10,"[0.040653, 0.848775]",10,20,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6253,10,12,0.007521629333496094,0.18962098192867421,True,5392.0,10,-1,5067.3
Uniform1-5000_Seed6_J20_M10,"[0.045337, 0.937562]",10,20,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6007,13,13,0.006178617477416992,0.1628100549359081,True,5029.0,11,-1,5029.0
