instance,epsilon_range,n_machines,n_jobs,epsilon,branching_rule,node_selection,profiling_mode,rounding_rule,lower_bound,best_solution,nodes_to_best_solution,nodes_explored,runtime,opt_gap,terminate,best_bound,depth,number_of_nodes_for_optimality,optimal_solution
Uniform1-5000_Seed101_J250_M125,"[0.004526, 0.975945]",125,250,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6127,613,2001,201.26350140571594,0.1705147706871225,False,5082.256,154,-1,5082.256
Uniform1-5000_Seed101_J250_M125,"[0.004526, 0.975945]",125,250,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6157,156,2001,254.5535912513733,0.17455643982458985,False,5082.256,154,-1,5082.256
Uniform1-5000_Seed102_J250_M125,"[0.013398, 0.998463]",125,250,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6164,422,2001,223.73625087738037,0.1887268007787151,False,5000.688,133,-1,5000.688
Uniform1-5000_Seed102_J250_M125,"[0.013398, 0.998463]",125,250,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6192,1543,2001,230.25952792167664,0.1923953488372093,False,5029.0,134,-1,5000.688
Uniform1-5000_Seed103_J250_M125,"[0.002201, 1.000000]",125,250,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5097,177,177,15.457631826400757,0.01942319011183049,True,4998.0,175,-1,4998.0
Uniform1-5000_Seed103_J250_M125,"[0.002201, 1.000000]",125,250,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5105,379,2001,204.19850134849548,0.020959843290891282,False,4998.0,214,-1,4998.0
Uniform1-5000_Seed104_J250_M125,"[0.001622, 1.000000]",125,250,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6139,305,2001,182.17012929916382,0.1966118260302981,False,4932.0,125,-1,4932.0
Uniform1-5000_Seed104_J250_M125,"[0.001622, 1.000000]",125,250,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5133,221,221,22.238730907440186,0.03915838690824079,True,5060.0,209,-1,4932.0
Uniform1-5000_Seed105_J250_M125,"[0.000200, 1.000000]",125,250,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5072,202,202,18.41167974472046,0.014195583596214511,True,5000.0,200,-1,5000.0
Uniform1-5000_Seed105_J250_M125,"[0.000200, 1.000000]",125,250,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5564,586,2001,196.97724676132202,0.10136592379583034,False,5000.0,195,-1,5000.0
Uniform1-5000_Seed106_J250_M125,"[0.001198, 0.997779]",125,250,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6118,658,2001,195.09136414527893,0.1810840143837856,False,5010.128,148,-1,5010.128
Uniform1-5000_Seed106_J250_M125,"[0.001198, 0.997779]",125,250,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6133,333,2001,187.769433259964,0.18308690689711402,False,5010.128,148,-1,5010.128
Uniform1-5000_Seed107_J250_M125,"[0.000983, 0.961947]",125,250,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6426,743,2001,197.6260848045349,0.20876439464674765,False,5084.48,125,-1,5084.48
Uniform1-5000_Seed107_J250_M125,"[0.000983, 0.961947]",125,250,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6190,179,2001,238.45062279701233,0.17859773828756065,False,5215.0,145,-1,5084.48
Uniform1-5000_Seed108_J250_M125,"[0.017829, 1.000000]",125,250,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5835,1832,2001,198.02955889701843,0.14447300771208227,False,4992.0,187,-1,4992.0
Uniform1-5000_Seed108_J250_M125,"[0.017829, 1.000000]",125,250,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5874,191,2001,228.64165830612183,0.1501532175689479,False,4992.0,186,-1,4992.0
Uniform1-5000_Seed109_J250_M125,"[0.000202, 1.000000]",125,250,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6161,743,2001,183.48105812072754,0.19737055672780393,False,4945.0,137,-1,4945.0
Uniform1-5000_Seed109_J250_M125,"[0.000202, 1.000000]",125,250,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6096,229,2001,234.13799166679382,0.18881233595800526,False,4945.0,137,-1,4945.0
Uniform1-5000_Seed110_J250_M125,"[0.008270, 0.960657]",125,250,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6589,1214,2001,203.31521940231323,0.21087145242070113,False,5199.568,125,-1,5199.568
Uniform1-5000_Seed110_J250_M125,"[0.008270, 0.960657]",125,250,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6332,189,2001,183.9029541015625,0.1788427037271004,False,5235.0,146,-1,5199.568
Uniform1-5000_Seed111_J250_M125,"[0.010463, 1.000000]",125,250,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,4970,188,188,16.79467511177063,0.0,True,4970.0,186,188,4970.0
Uniform1-5000_Seed111_J250_M125,"[0.010463, 1.000000]",125,250,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5236,1808,2001,208.32865715026855,0.05080213903743316,False,4970.0,206,-1,4970.0
