instance,epsilon_range,n_machines,n_jobs,epsilon,branching_rule,node_selection,profiling_mode,rounding_rule,lower_bound,best_solution,nodes_to_best_solution,nodes_explored,runtime,opt_gap,terminate,best_bound,depth,number_of_nodes_for_optimality,optimal_solution
Uniform1-5000_Seed1_J25_M10,"[0.025332, 0.832460]",10,25,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6180,107,2001,1.1555426120758057,0.07378640776699029,False,5724.0,11,-1,5724.0
Uniform1-5000_Seed1_J25_M10,"[0.025332, 0.832460]",10,25,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5980,48,48,0.02412247657775879,0.04280936454849498,True,5980.0,15,-1,5724.0
Uniform1-5000_Seed7_J25_M10,"[0.060725, 0.691370]",10,25,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6760,176,2001,0.9028255939483643,0.045073964497041395,False,6455.3,20,-1,6455.3
Uniform1-5000_Seed7_J25_M10,"[0.060725, 0.691370]",10,25,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6778,363,2001,0.7872054576873779,0.04760991442903509,False,6498.0,20,-1,6455.3
Uniform1-5000_Seed13_J25_M10,"[0.002429, 1.000000]",10,25,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5093,438,2001,0.9559800624847412,0.0332613390928725,False,4940.0,16,-1,4923.6
Uniform1-5000_Seed13_J25_M10,"[0.002429, 1.000000]",10,25,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5035,46,46,0.010177135467529297,0.02212512413108235,True,4950.0,19,-1,4923.6
Uniform1-5000_Seed1_J50_M10,"[0.011927, 0.409647]",10,50,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,12302,37,37,0.029091835021972656,0.01180295886847673,True,12156.8,35,-1,12156.8
Uniform1-5000_Seed1_J50_M10,"[0.011927, 0.409647]",10,50,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,12367,29,29,0.04322314262390137,0.016996846446187493,True,12156.8,27,-1,12156.8
Uniform1-5000_Seed7_J50_M10,"[0.007646, 0.399572]",10,50,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,12281,40,40,0.03000640869140625,0.009608338083217979,True,12163.0,38,-1,12163.0
Uniform1-5000_Seed7_J50_M10,"[0.007646, 0.399572]",10,50,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,12404,69,69,0.07248616218566895,0.019429216381812317,True,12163.0,42,-1,12163.0
Uniform1-5000_Seed13_J50_M10,"[0.001129, 0.464792]",10,50,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,10798,33,33,0.022727489471435547,0.01570661233561774,True,10628.4,31,-1,10628.4
Uniform1-5000_Seed13_J50_M10,"[0.001129, 0.464792]",10,50,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,10813,32,32,0.02275681495666504,0.017072042911310495,True,10628.4,30,-1,10628.4
