instance,epsilon_range,n_machines,n_jobs,epsilon,branching_rule,node_selection,profiling_mode,rounding_rule,lower_bound,best_solution,nodes_to_best_solution,nodes_explored,runtime,opt_gap,terminate,best_bound,depth,number_of_nodes_for_optimality,optimal_solution
Uniform1-1000_Seed99_J25_M10,"[0.034546, 0.958641]",10,25,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,1204,2,2,0.007626533508300781,0.13446843853820606,True,1042.1,0,-1,1042.1
Uniform1-1000_Seed99_J25_M10,"[0.034546, 0.958641]",10,25,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,1222,10,10,0.0,0.14721767594108026,True,1042.1,8,-1,1042.1
Uniform1-1000_Seed99_J50_M10,"[0.009224, 0.438812]",10,50,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,2509,2,2,0.004676103591918945,0.09262654444001597,True,2276.6,0,-1,2276.6
Uniform1-1000_Seed99_J50_M10,"[0.009224, 0.438812]",10,50,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,2595,3,3,0.0036644935607910156,0.12269749518304435,True,2276.6,1,-1,2276.6
Uniform1-1000_Seed99_J50_M25,"[0.021021, 1.000000]",25,50,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,1167,19,19,0.05442166328430176,0.2196743787489289,True,999.0,17,-1,910.64
Uniform1-1000_Seed99_J50_M25,"[0.021021, 1.000000]",25,50,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,1179,18,18,0.05010080337524414,0.22761662425784565,True,999.0,16,-1,910.64
Uniform1-1000_Seed99_J100_M10,"[0.000212, 0.211478]",10,100,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,4900,2,2,0.002171754837036133,0.035938775510204156,True,4723.9,0,-1,4723.9
Uniform1-1000_Seed99_J100_M10,"[0.000212, 0.211478]",10,100,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5069,-1,2,0.0020051002502441406,0.06808048924837252,True,4723.9,0,-1,4723.9
Uniform1-1000_Seed99_J100_M25,"[0.000529, 0.528695]",25,100,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,2253,2,2,0.0,0.16131380381713273,True,1889.56,0,-1,1889.56
Uniform1-1000_Seed99_J100_M25,"[0.000529, 0.528695]",25,100,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,2277,2,2,0.0007734298706054688,0.17015371102327626,True,1889.56,0,-1,1889.56
Uniform1-1000_Seed99_J100_M50,"[0.001001, 1.000000]",50,100,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,1197,53,53,0.7334060668945312,0.21071010860484546,True,999.0,51,-1,944.78
Uniform1-1000_Seed99_J100_M50,"[0.001001, 1.000000]",50,100,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,1213,50,52,0.7483084201812744,0.22112118713932402,True,1008.0,50,-1,944.78
Uniform1-1000_Seed99_J100_M75,"[0.001001, 1.000000]",75,100,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,999,-1,2,0.009500503540039062,0.36951618284951615,True,999.0,0,-1,629.8533333333334
Uniform1-1000_Seed99_J100_M75,"[0.001001, 1.000000]",75,100,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,999,-1,2,0.009180784225463867,0.36951618284951615,True,999.0,0,-1,629.8533333333334
Uniform1-1000_Seed99_J200_M10,"[0.000102, 0.102100]",10,200,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,10025,2,2,0.0038421154022216797,0.02399002493765586,True,9784.5,0,-1,9784.5
Uniform1-1000_Seed99_J200_M10,"[0.000102, 0.102100]",10,200,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,10072,2,2,0.003653287887573242,0.028544479745830024,True,9784.5,0,-1,9784.5
Uniform1-1000_Seed99_J200_M25,"[0.000256, 0.255251]",25,200,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,4316,2,2,0.010500431060791016,0.09318813716404073,True,3913.8,0,-1,3913.8
Uniform1-1000_Seed99_J200_M25,"[0.000256, 0.255251]",25,200,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,4449,-1,2,0.008836984634399414,0.12029669588671607,True,3913.8,0,-1,3913.8
Uniform1-1000_Seed99_J200_M50,"[0.000511, 0.510501]",50,200,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,2280,26,26,0.6840057373046875,0.14171052631578943,True,1956.9,24,-1,1956.9
Uniform1-1000_Seed99_J200_M50,"[0.000511, 0.510501]",50,200,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,2345,41,41,1.2523574829101562,0.165501066098081,True,1956.9,39,-1,1956.9
Uniform1-1000_Seed99_J200_M75,"[0.000767, 0.765752]",75,200,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,1544,91,91,5.885714769363403,0.15505181347150265,True,1304.6,89,-1,1304.6
Uniform1-1000_Seed99_J200_M75,"[0.000767, 0.765752]",75,200,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,1547,91,91,6.283259630203247,0.1566903684550744,True,1304.6,88,-1,1304.6
Uniform1-1000_Seed99_J200_M100,"[0.001001, 1.000000]",100,200,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,1221,472,1001,92.5769624710083,0.19864864864864862,False,999.0,114,-1,978.45
Uniform1-1000_Seed99_J200_M100,"[0.001001, 1.000000]",100,200,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,1247,104,104,9.349926471710205,0.21535685645549316,True,1033.0,101,-1,978.45
Uniform1-1000_Seed99_J200_M125,"[0.001001, 1.000000]",125,200,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,1162,30,30,4.629006862640381,0.326368330464716,True,999.0,28,-1,782.76
Uniform1-1000_Seed99_J200_M125,"[0.001001, 1.000000]",125,200,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,1162,30,30,4.726611614227295,0.326368330464716,True,999.0,28,-1,782.76
Uniform1-1000_Seed99_J200_M150,"[0.001001, 1.000000]",150,200,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,1189,5,5,1.1323091983795166,0.4513877207737595,True,999.0,3,-1,652.3
Uniform1-1000_Seed99_J200_M150,"[0.001001, 1.000000]",150,200,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,1199,-1,2,0.3026101589202881,0.45596330275229363,True,999.0,0,-1,652.3
Uniform1-1000_Seed99_J200_M175,"[0.001001, 1.000000]",175,200,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,1028,-1,2,0.43765807151794434,0.4561145080600333,True,999.0,0,-1,559.1142857142858
Uniform1-1000_Seed99_J200_M175,"[0.001001, 1.000000]",175,200,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,1028,-1,2,0.446990966796875,0.4561145080600333,True,999.0,0,-1,559.1142857142858
Uniform1-1000_Seed99_J500_M10,"[0.000042, 0.042414]",10,500,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,23797,2,2,0.008295059204101562,0.00924486279783166,True,23577.0,0,-1,23577.0
Uniform1-1000_Seed99_J500_M10,"[0.000042, 0.042414]",10,500,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,23797,2,2,0.009055614471435547,0.00924486279783166,True,23577.0,0,-1,23577.0
Uniform1-1000_Seed99_J500_M25,"[0.000106, 0.106036]",25,500,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,9895,2,2,0.019365310668945312,0.04691258211217794,True,9430.8,0,-1,9430.8
Uniform1-1000_Seed99_J500_M25,"[0.000106, 0.106036]",25,500,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,9965,-1,2,0.02106332778930664,0.053607626693427064,True,9430.8,0,-1,9430.8
Uniform1-1000_Seed99_J500_M50,"[0.000212, 0.212071]",50,500,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5201,2,2,0.04524993896484375,0.09336666025764283,True,4715.4,0,-1,4715.4
Uniform1-1000_Seed99_J500_M50,"[0.000212, 0.212071]",50,500,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5212,2,2,0.04941391944885254,0.09528012279355341,True,4715.4,0,-1,4715.4
Uniform1-1000_Seed99_J500_M75,"[0.000318, 0.318107]",75,500,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,3647,2,2,0.0983583927154541,0.13803125856868662,True,3143.6,0,-1,3143.6
Uniform1-1000_Seed99_J500_M75,"[0.000318, 0.318107]",75,500,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,3647,2,2,0.08753633499145508,0.13803125856868662,True,3143.6,0,-1,3143.6
Uniform1-1000_Seed99_J500_M100,"[0.000424, 0.424142]",100,500,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,2810,13,13,1.9632978439331055,0.16096085409252675,True,2357.7,11,-1,2357.7
Uniform1-1000_Seed99_J500_M100,"[0.000424, 0.424142]",100,500,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,2835,7,7,0.9460413455963135,0.16835978835978843,True,2357.7,5,-1,2357.7
Uniform1-1000_Seed99_J500_M125,"[0.000530, 0.530178]",125,500,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,2262,134,134,41.83163809776306,0.16615384615384612,True,1886.16,132,-1,1886.16
Uniform1-1000_Seed99_J500_M125,"[0.000530, 0.530178]",125,500,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,2281,128,128,46.87912702560425,0.1730995177553704,True,1886.16,126,-1,1886.16
Uniform1-1000_Seed99_J500_M150,"[0.000636, 0.636213]",150,500,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,1886,170,170,90.12892174720764,0.16659597030752918,True,1571.8,168,-1,1571.8
Uniform1-1000_Seed99_J500_M150,"[0.000636, 0.636213]",150,500,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,1895,195,195,118.19762992858887,0.17055408970976255,True,1571.8,193,-1,1571.8
Uniform1-1000_Seed99_J500_M175,"[0.000742, 0.742249]",175,500,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,1597,241,241,189.18899250030518,0.15638250290723685,True,1347.2571428571428,239,-1,1347.2571428571428
Uniform1-1000_Seed99_J500_M175,"[0.000742, 0.742249]",175,500,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,1620,245,245,198.40847182273865,0.16835978835978843,True,1347.2571428571428,243,-1,1347.2571428571428
Uniform1-1000_Seed99_J500_M200,"[0.000848, 0.848284]",200,500,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,1405,242,242,222.2109055519104,0.16096085409252675,True,1178.85,240,-1,1178.85
Uniform1-1000_Seed99_J500_M200,"[0.000848, 0.848284]",200,500,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,1417,245,245,229.99221324920654,0.16806633733239243,True,1178.85,243,-1,1178.85
Uniform1-1000_Seed99_J1000_M10,"[0.000021, 0.020574]",10,1000,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,49123,-1,2,0.014967679977416992,0.010532744335647283,True,48605.6,0,-1,48605.6
Uniform1-1000_Seed99_J1000_M10,"[0.000021, 0.020574]",10,1000,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,49123,-1,2,0.015400409698486328,0.010532744335647283,True,48605.6,0,-1,48605.6
Uniform1-1000_Seed99_J1000_M25,"[0.000051, 0.051434]",25,1000,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,19865,2,2,0.03829813003540039,0.021281651145230222,True,19442.24,0,-1,19442.24
Uniform1-1000_Seed99_J1000_M25,"[0.000051, 0.051434]",25,1000,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,19865,2,2,0.037462711334228516,0.021281651145230222,True,19442.24,0,-1,19442.24
Uniform1-1000_Seed99_J1000_M50,"[0.000103, 0.102869]",50,1000,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,10258,2,2,0.07652711868286133,0.05233768765841287,True,9721.12,0,-1,9721.12
Uniform1-1000_Seed99_J1000_M50,"[0.000103, 0.102869]",50,1000,0.1,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,10259,-1,2,0.08284425735473633,0.05243006140949402,True,9721.12,0,-1,9721.12
Uniform1-1000_Seed99_J1000_M75,"[0.000154, 0.154303]",75,1000,0.2,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,7045,2,2,0.13612127304077148,0.08009273716583862,True,6480.746666666667,0,-1,6480.746666666667
