instance,epsilon_range,n_machines,n_jobs,epsilon,branching_rule,node_selection,profiling_mode,rounding_rule,lower_bound,best_solution,best_bound,runtime,depth,nodes_explored,terminate,number_of_nodes_for_optimality,optimal_solution,opt_gap
Uniform1-99_Seed45_J100_M20,"[0.012024, 0.396794]",20,100,0.05,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,259,249.5,0.30980777740478516,62,64,True,64,250.0,0.03474903474903475
Uniform1-99_Seed45_J100_M20,"[0.012024, 0.396794]",20,100,0.10250000000000001,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,298,249.5,0.00727391242980957,0,2,True,2,250.0,0.1610738255033557
