instance,epsilon_range,n_machines,n_jobs,epsilon,branching_rule,node_selection,profiling_mode,rounding_rule,lower_bound,best_solution,nodes_to_best_solution,nodes_explored,runtime,opt_gap,terminate,best_bound,depth,number_of_nodes_for_optimality,optimal_solution
Uniform1-5000_Seed1_J20_M10,"[0.030127, 0.990048]",10,20,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5679,264,2001,0.8574965000152588,0.1525092445853143,False,4812.9,10,-1,4812.9
Uniform1-5000_Seed1_J20_M10,"[0.030127, 0.990048]",10,20,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6192,7,12,0.0041911602020263,0.2227228682170543,True,5660.0,10,-1,4812.9
Uniform1-5000_Seed2_J20_M10,"[0.021704, 0.866251]",10,20,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6429,442,2001,1.1882421970367432,0.10416861098149,False,5759.3,11,-1,5759.3
Uniform1-5000_Seed2_J20_M10,"[0.021704, 0.866251]",10,20,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6876,7,23,0.0104763507843017,0.1624054682955206,True,6351.0,12,-1,5759.3
Uniform1-5000_Seed3_J20_M10,"[0.158241, 0.949043]",10,20,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5884,66,2001,1.3486106395721436,0.1515295717199185,False,4992.4,10,-1,4992.4
Uniform1-5000_Seed3_J20_M10,"[0.158241, 0.949043]",10,20,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5696,13,13,0.0057322978973388,0.1235252808988764,True,5240.0,11,-1,4992.4
Uniform1-5000_Seed4_J20_M10,"[0.012695, 1.000000]",10,20,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,4490,8,8,0.0032770633697509,0.1297995545657016,True,4490.0,6,-1,3907.2
Uniform1-5000_Seed4_J20_M10,"[0.012695, 1.000000]",10,20,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,4490,9,9,0.0030305385589599,0.1297995545657016,True,4490.0,7,-1,3907.2
Uniform1-5000_Seed5_J20_M10,"[0.040653, 0.848775]",10,20,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5859,48,2001,1.1826207637786863,0.1351254480286738,False,5067.3,10,-1,5067.3
Uniform1-5000_Seed5_J20_M10,"[0.040653, 0.848775]",10,20,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5776,13,13,0.0056531429290771,0.1226973684210526,True,5392.0,10,-1,5067.3
Uniform1-5000_Seed6_J20_M10,"[0.045337, 0.937562]",10,20,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5487,592,592,0.2660233974456787,0.0834700200473847,True,5029.0,11,-1,5029.0
Uniform1-5000_Seed6_J20_M10,"[0.045337, 0.937562]",10,20,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5681,20,20,0.0076274871826171,0.1147685266678401,True,5153.0,13,-1,5029.0
Uniform1-5000_Seed7_J20_M10,"[0.076509, 0.871067]",10,20,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6019,23,2001,1.0600600242614746,0.1487622528659245,False,5123.6,10,-1,5123.6
Uniform1-5000_Seed7_J20_M10,"[0.076509, 0.871067]",10,20,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5765,17,17,0.0074806213378906,0.1112575888985255,True,5423.0,11,-1,5123.6
Uniform1-5000_Seed8_J20_M10,"[0.050602, 0.919615]",10,20,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5873,54,54,0.0200252532958984,0.0881151030137919,True,5355.5,11,-1,5355.5
Uniform1-5000_Seed8_J20_M10,"[0.050602, 0.919615]",10,20,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5810,22,22,0.0083928108215332,0.0782271944922547,True,5785.0,13,-1,5355.5
