instance,epsilon_range,n_machines,n_jobs,epsilon,branching_rule,node_selection,profiling_mode,rounding_rule,lower_bound,best_solution,best_bound,runtime,depth,nodes_explored,terminate,number_of_nodes_for_optimality,optimal_solution,opt_gap
Uniform1-1000_Seed42_J100_M10,"[0.000421, 0.205565]",10,100,0.06,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5017,4747.9,0.002994537353515625,0,2,True,2,4748.0,0.053617699820609925
Uniform1-1000_Seed42_J100_M10,"[0.000421, 0.205565]",10,100,0.03,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5017,4747.9,0.0023832321166992188,0,2,True,2,4748.0,0.053617699820609925
