instance,epsilon_range,n_machines,n_jobs,epsilon,branching_rule,node_selection,profiling_mode,rounding_rule,lower_bound,best_solution,nodes_to_best_solution,nodes_explored,runtime,opt_gap,terminate,best_bound,depth,number_of_nodes_for_optimality,optimal_solution
Uniform1-5000_Seed101_J20_M10,"[0.009012, 0.894000]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6418,1065,2001,0.3950510025024414,0.13554066687441566,False,5548.1,10,-1,5548.1
Uniform1-5000_Seed101_J20_M10,"[0.009012, 0.894000]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5880,16,16,0.003596782684326172,0.056445578231292454,True,5780.0,14,-1,5548.1
Uniform1-5000_Seed102_J20_M10,"[0.014668, 0.912358]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5900,351,2001,0.29886388778686523,0.07559322033898305,False,5454.0,10,-1,5454.0
Uniform1-5000_Seed102_J20_M10,"[0.014668, 0.912358]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5928,13,13,0.0030922889709472656,0.07995951417004049,True,5900.0,10,-1,5454.0
Uniform1-5000_Seed103_J20_M10,"[0.001890, 0.835997]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6845,10,2001,0.34792423248291016,0.14983199415631854,False,5819.4,10,-1,5819.4
Uniform1-5000_Seed103_J20_M10,"[0.001890, 0.835997]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6839,14,14,0.0029535293579101562,0.1490861237022957,True,6839.0,12,-1,5819.4
Uniform1-5000_Seed104_J20_M10,"[0.014608, 1.000000]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,4949,12,2001,0.3030848503112793,0.031723580521317435,False,4792.0,10,-1,4792.0
Uniform1-5000_Seed104_J20_M10,"[0.014608, 1.000000]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,4949,13,13,0.002721548080444336,0.031723580521317435,True,4949.0,10,-1,4792.0
Uniform1-5000_Seed105_J20_M10,"[0.014357, 0.955319]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5592,8,2001,0.31490302085876465,0.07827253218884117,False,5154.3,10,-1,5154.3
Uniform1-5000_Seed105_J20_M10,"[0.014357, 0.955319]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5650,18,18,0.003545999526977539,0.08773451327433625,True,5592.0,14,-1,5154.3
Uniform1-5000_Seed106_J20_M10,"[0.001107, 0.915852]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6220,220,2001,0.3982086181640625,0.12877813504823152,False,5419.0,11,-1,5419.0
Uniform1-5000_Seed106_J20_M10,"[0.001107, 0.915852]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6172,26,41,0.006608247756958008,0.12200259235255995,True,6117.0,14,-1,5419.0
Uniform1-5000_Seed107_J20_M10,"[0.094764, 0.817126]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6961,1120,2001,0.4277689456939697,0.1601637695733371,False,5846.1,10,-1,5846.1
Uniform1-5000_Seed107_J20_M10,"[0.094764, 0.817126]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6263,16,16,0.003476381301879883,0.06656554366916807,True,6263.0,13,-1,5846.1
Uniform1-5000_Seed108_J20_M10,"[0.028808, 0.976914]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5518,990,2001,0.40167999267578125,0.08155128669807901,False,5068.0,15,-1,5068.0
Uniform1-5000_Seed108_J20_M10,"[0.028808, 0.976914]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5538,213,373,0.06261229515075684,0.08486818345973275,True,5444.0,15,-1,5068.0
Uniform1-5000_Seed109_J20_M10,"[0.032539, 1.000000]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,4364,8,8,0.001451730728149414,0.0,True,4364.0,6,8,4364.0
Uniform1-5000_Seed109_J20_M10,"[0.032539, 1.000000]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,4392,8,8,0.0018854141235351562,0.006375227686703097,True,4364.0,6,-1,4364.0
Uniform1-5000_Seed110_J20_M10,"[0.105819, 1.000000]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,4829,4,4,0.0006587505340576172,0.0,True,4829.0,2,4,4829.0
Uniform1-5000_Seed110_J20_M10,"[0.105819, 1.000000]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,4829,4,4,0.0008397102355957031,0.0,True,4829.0,2,4,4829.0
Uniform1-5000_Seed111_J20_M10,"[0.135878, 0.960512]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5399,668,2001,0.35874247550964355,0.07034636043711802,False,5019.2,15,-1,5019.2
Uniform1-5000_Seed111_J20_M10,"[0.135878, 0.960512]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5240,126,126,0.01784658432006836,0.04213740458015271,True,5240.0,15,-1,5019.2
Uniform1-5000_Seed112_J20_M10,"[0.010465, 1.000000]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,4969,14,14,0.0024061203002929688,0.0,True,4969.0,12,14,4969.0
Uniform1-5000_Seed112_J20_M10,"[0.010465, 1.000000]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,4969,13,13,0.0029098987579345703,0.0,True,4969.0,10,13,4969.0
Uniform1-5000_Seed113_J20_M10,"[0.001897, 0.763370]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,7183,876,2001,0.45277857780456543,0.11932340247807328,False,6325.9,10,-1,6325.9
Uniform1-5000_Seed113_J20_M10,"[0.001897, 0.763370]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6833,16,16,0.003839731216430664,0.07421337626225676,True,6792.0,14,-1,6325.9
Uniform1-5000_Seed114_J20_M10,"[0.010128, 1.000000]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,4899,15,15,0.002519369125366211,0.012451520718513982,True,4838.0,13,-1,4838.0
Uniform1-5000_Seed114_J20_M10,"[0.010128, 1.000000]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,4924,23,23,0.004698038101196289,0.017465475223395612,True,4838.0,15,-1,4838.0
Uniform1-5000_Seed115_J20_M10,"[0.028606, 1.000000]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5079,3,3,0.0005970001220703125,0.015751132112620594,True,4999.0,1,-1,4999.0
Uniform1-5000_Seed115_J20_M10,"[0.028606, 1.000000]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5079,3,3,0.0006875991821289062,0.015751132112620594,True,4999.0,1,-1,4999.0
Uniform1-5000_Seed116_J20_M10,"[0.101981, 0.766010]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,7654,173,2001,0.4527416229248047,0.14805330546119674,False,6520.8,10,-1,6520.8
Uniform1-5000_Seed116_J20_M10,"[0.101981, 0.766010]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,7207,16,16,0.0033769607543945312,0.09521298737338696,True,7207.0,12,-1,6520.8
Uniform1-5000_Seed117_J20_M10,"[0.033583, 1.000000]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5364,4,2001,0.35112738609313965,0.0784862043251305,False,4943.0,10,-1,4943.0
Uniform1-5000_Seed117_J20_M10,"[0.033583, 1.000000]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5123,15,15,0.0033054351806640625,0.035135662697638105,True,5123.0,13,-1,4943.0
Uniform1-5000_Seed118_J20_M10,"[0.089228, 0.898774]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5138,286,2001,0.358431339263916,0.10132347216815889,False,4617.4,12,-1,4617.4
Uniform1-5000_Seed118_J20_M10,"[0.089228, 0.898774]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,4986,20,20,0.0038099288940429688,0.07392699558764548,True,4986.0,13,-1,4617.4
Uniform1-5000_Seed119_J20_M10,"[0.000652, 1.000000]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,4604,11,11,0.0019428730010986328,0.0,True,4604.0,9,11,4604.0
Uniform1-5000_Seed119_J20_M10,"[0.000652, 1.000000]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,4635,13,13,0.0029244422912597656,0.00668824163969795,True,4604.0,10,-1,4604.0
Uniform1-5000_Seed120_J20_M10,"[0.002333, 1.000000]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,4714,5,5,0.0009229183197021484,0.0,True,4714.0,3,5,4714.0
Uniform1-5000_Seed120_J20_M10,"[0.002333, 1.000000]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,4714,7,7,0.0015692710876464844,0.0,True,4714.0,5,7,4714.0
Uniform1-5000_Seed121_J20_M10,"[0.010151, 0.935836]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5706,40,2001,0.45655345916748047,0.08499824745881528,False,5221.0,11,-1,5221.0
Uniform1-5000_Seed121_J20_M10,"[0.010151, 0.935836]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5703,21,21,0.0040280818939208984,0.08451692091881466,True,5668.0,12,-1,5221.0
Uniform1-5000_Seed122_J20_M10,"[0.028554, 1.000000]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5288,15,2001,0.27785158157348633,0.059568835098335854,False,4973.0,11,-1,4973.0
Uniform1-5000_Seed122_J20_M10,"[0.028554, 1.000000]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5294,14,14,0.002946615219116211,0.06063468077068379,True,5288.0,11,-1,4973.0
Uniform1-5000_Seed123_J20_M10,"[0.008791, 0.999560]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,4930,104,2001,0.3647747039794922,0.07707910750507099,False,4550.0,12,-1,4550.0
Uniform1-5000_Seed123_J20_M10,"[0.008791, 0.999560]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,4885,20,20,0.003925323486328125,0.06857727737973388,True,4802.0,14,-1,4550.0
Uniform1-5000_Seed124_J20_M10,"[0.028541, 1.000000]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,4832,8,8,0.0014526844024658203,0.013865894039735099,True,4765.0,6,-1,4765.0
Uniform1-5000_Seed124_J20_M10,"[0.028541, 1.000000]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,4820,10,10,0.002295255661010742,0.011410788381742738,True,4765.0,8,-1,4765.0
Uniform1-5000_Seed125_J20_M10,"[0.041687, 0.904455]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5780,398,2001,0.37073564529418945,0.07034602076124574,False,5373.4,14,-1,5373.4
Uniform1-5000_Seed125_J20_M10,"[0.041687, 0.904455]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5762,46,217,0.02897357940673828,0.06744186046511634,True,5694.0,18,-1,5373.4
Uniform1-5000_Seed126_J20_M10,"[0.000949, 1.000000]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,4407,1520,2001,0.3259236812591553,0.043567052416609936,False,4215.0,10,-1,4215.0
Uniform1-5000_Seed126_J20_M10,"[0.000949, 1.000000]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,4407,14,14,0.002800464630126953,0.043567052416609936,True,4407.0,12,-1,4215.0
Uniform1-5000_Seed127_J20_M10,"[0.012614, 1.000000]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,4836,16,16,0.0026869773864746094,0.0,True,4836.0,14,16,4836.0
Uniform1-5000_Seed127_J20_M10,"[0.012614, 1.000000]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,4894,21,21,0.00406646728515625,0.011851246424192888,True,4836.0,14,-1,4836.0
Uniform1-5000_Seed128_J20_M10,"[0.036847, 1.000000]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,4951,6,6,0.0011377334594726562,0.013330640274691982,True,4885.0,4,-1,4885.0
Uniform1-5000_Seed128_J20_M10,"[0.036847, 1.000000]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,4885,10,10,0.0022628307342529297,0.0,True,4885.0,8,10,4885.0
Uniform1-5000_Seed129_J20_M10,"[0.029268, 1.000000]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,3895,6,6,0.0010509490966796875,0.0,True,3895.0,4,6,3895.0
Uniform1-5000_Seed129_J20_M10,"[0.029268, 1.000000]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,3895,6,6,0.0013561248779296875,0.0,True,3895.0,4,6,3895.0
Uniform1-5000_Seed130_J20_M10,"[0.055602, 1.000000]",10,20,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,4833,10,10,0.0017170906066894531,0.013863025036209394,True,4766.0,8,-1,4766.0
Uniform1-5000_Seed130_J20_M10,"[0.055602, 1.000000]",10,20,0.01,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,4833,13,13,0.0027413368225097656,0.013863025036209394,True,4766.0,11,-1,4766.0
Uniform1-5000_Seed101_J50_M25,"[0.008840, 0.876889]",25,50,0.02,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6911,463,2001,3.171865224838257,0.18154246852843298,False,5656.36,25,-1,5656.36
