instance,epsilon_range,n_machines,n_jobs,epsilon,branching_rule,node_selection,profiling_mode,rounding_rule,lower_bound,best_solution,nodes_to_best_solution,nodes_explored,runtime,opt_gap,terminate,best_bound,depth,number_of_nodes_for_optimality,optimal_solution
Uniform1-5000_Seed41_J20_M10,"[0.054855, 0.779046]",10,20,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,7224,1325,2001,1.4167063236236572,0.18743078626799556,False,5870.0,10,-1,5870.0
Uniform1-5000_Seed41_J20_M10,"[0.054855, 0.779046]",10,20,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6829,13,13,0.007061004638671875,0.14043051691316444,True,6322.0,10,-1,5870.0
Uniform1-5000_Seed42_J20_M10,"[0.025666, 0.949060]",10,20,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5825,317,2001,0.7539994716644287,0.12377682403433476,False,5104.0,10,-1,5104.0
Uniform1-5000_Seed42_J20_M10,"[0.025666, 0.949060]",10,20,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6207,11,12,0.005370378494262695,0.17770259384565812,True,5825.0,10,-1,5104.0
Uniform1-5000_Seed43_J20_M10,"[0.061684, 0.981335]",10,20,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5458,58,58,0.018852949142456055,0.0851593990472701,True,4993.2,11,-1,4993.2
Uniform1-5000_Seed43_J20_M10,"[0.061684, 0.981335]",10,20,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5704,12,13,0.006009578704833984,0.12461430575035067,True,5458.0,11,-1,4993.2
Uniform1-5000_Seed44_J20_M10,"[0.023368, 0.887970]",10,20,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5750,779,2001,0.9961256980895996,0.09946086956521732,False,5178.1,10,-1,5178.1
Uniform1-5000_Seed44_J20_M10,"[0.023368, 0.887970]",10,20,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6153,13,13,0.004954814910888672,0.15844303591743858,True,5609.0,11,-1,5178.1
Uniform1-5000_Seed45_J20_M10,"[0.031731, 0.947295]",10,20,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6321,254,2001,0.6927883625030518,0.1823445657332701,False,5168.4,10,-1,5168.4
Uniform1-5000_Seed45_J20_M10,"[0.031731, 0.947295]",10,20,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6902,10,12,0.005000114440917969,0.25117357287742687,True,6321.0,10,-1,5168.4
