instance,epsilon_range,n_machines,n_jobs,epsilon,branching_rule,node_selection,profiling_mode,rounding_rule,lower_bound,best_solution,best_bound,runtime,depth,nodes_explored,terminate,number_of_nodes_for_optimality,optimal_solution,opt_gap
Uniform1-1000_Seed42_J100_M10,"[0.000421, 0.205565]",10,100,0.004,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,4762,4747.9,0.19517207145690918,85,87,True,87,4748.0,0.0029399412011759767
Uniform1-1000_Seed42_J100_M10,"[0.000421, 0.205565]",10,100,0.002,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,4758,4747.9,2.2876033782958984,93,813,True,813,4748.0,0.002101723413198823
